name,Population,Cluster1,Cluster2,Cluster3,Cluster4,Cluster5
Ind157,Cape Verdean,0.5288435000000001,0.0673593888888889,0.1626722222222222,0.2071109444444444,0.0340141111111111
Ind158,Cape Verdean,0.6950368888888889,0.0555886666666666,0.0313902222222222,0.1396715555555555,0.0783126666666666
Ind159,Cape Verdean,0.5672288333333333,0.0342574999999999,0.0022384444444444,0.2090327222222222,0.187242611111111
Ind160,Cape Verdean,0.655763111111111,0.0013997222222222,1e-05,0.1646243888888889,0.1782027222222222
Ind161,Cape Verdean,0.6341522222222222,0.0593119444444444,0.0721766666666667,0.1633263333333333,0.0710328888888889
Ind162,Cape Verdean,0.5425042777777779,0.0278256111111111,0.0311667777777777,0.1482100555555555,0.2502933888888888
Ind163,Cape Verdean,0.6931487222222223,0.0272332222222222,0.0554231666666666,0.1481446111111111,0.0760505
Ind164,Cape Verdean,0.6728697222222223,0.1618421111111111,0.0285855,0.1315761666666667,0.0051266111111111
Ind165,Cape Verdean,0.6267806111111112,0.0022725555555555,0.0836329444444444,0.1612729999999999,0.1260410555555555
Ind166,Cape Verdean,0.6019780555555556,0.0311763888888888,0.0346047777777777,0.1857983888888889,0.1464423888888889
Ind167,Cape Verdean,0.6029075555555555,0.1145963333333333,0.0372288333333333,0.1459453888888889,0.0993221666666666
Ind168,Cape Verdean,0.5814095,0.1622576666666666,1e-05,0.2185462222222222,0.0377765555555555
Ind169,Cape Verdean,0.7104823888888888,0.0843958888888888,0.0218513888888888,0.0914123888888888,0.0918579999999999
Ind170,Cape Verdean,0.6292976666666665,0.1556128333333333,1.0166666666666669e-05,0.1572536111111111,0.0578257222222222
Ind171,Cape Verdean,0.7003234444444444,1e-05,0.0035748333333333,0.101451,0.1946407777777777
Ind172,Cape Verdean,0.4834826111111111,0.1261626666666667,1e-05,0.0817327222222222,0.3086119999999999
Ind173,Cape Verdean,0.6214731111111113,0.0728136666666666,0.0335794444444444,0.1129530555555555,0.1591807222222222
Ind174,Cape Verdean,0.6473868333333334,0.0025387777777777,0.0173223888888888,0.180621,0.1521308888888888
Ind175,Cape Verdean,0.7014875,1e-05,0.0777661666666666,0.2199347777777777,0.0008013888888888
Ind176,Iberian,1e-05,0.5141907222222223,0.065963,0.0229808333333333,0.3968553888888888
Ind177,Iberian,8.383333333333334e-05,0.318430611111111,0.1056978333333333,0.0301289999999999,0.5456587777777777
Ind178,Iberian,1.0055555555555557e-05,0.6916331666666667,0.0362057222222222,0.0247636666666666,0.2473873333333333
Ind179,Iberian,1e-05,0.6529029444444444,1e-05,0.0070208888888888,0.340056111111111
Ind180,Iberian,1e-05,0.3922685000000001,0.0496367222222222,0.0306240555555555,0.5274606666666667
Ind181,Iberian,1e-05,0.4494434444444444,0.0848359999999999,0.0242937777777777,0.4414167222222222
Ind182,Iberian,1.0333333333333332e-05,0.5368175555555555,0.0512986111111111,0.0201321666666666,0.3917413888888888
Ind183,Iberian,1e-05,0.5322132777777777,0.0909922222222222,1e-05,0.3767745
Ind184,Iberian,1e-05,0.5311266666666667,0.1210426666666666,0.0214694444444444,0.3263511666666667
Ind185,Iberian,1e-05,0.3214935,0.1669132777777777,0.0010957222222222,0.5104873333333333
Ind186,Iberian,1e-05,0.9632775555555556,1e-05,1e-05,0.0366924444444444
Ind187,Iberian,1.0055555555555557e-05,0.9444071666666666,0.0003586111111111,1e-05,0.0552141666666666
Ind188,Iberian,1e-05,0.9365641666666664,0.0071862777777777,0.0002252222222222,0.0560143333333333
Ind189,Iberian,1e-05,0.9546693888888887,0.0025616111111111,1e-05,0.0427489999999999
Ind190,Iberian,1e-05,0.9298808888888888,1.0055555555555557e-05,1e-05,0.0700890555555555
Ind191,Iberian,1.05e-05,0.9379352777777776,0.0006878888888888,1e-05,0.0613562777777777
Ind192,Iberian,1e-05,0.2232922222222222,0.0409535555555555,0.0264794444444444,0.7092648888888887
Ind193,Iberian,1e-05,0.4568767222222223,0.0545366111111111,0.0206575,0.467919
Ind194,Iberian,0.0024806666666666,0.5439545555555554,0.1361251111111111,0.0343140555555555,0.2831255555555556
Ind195,Iberian,1e-05,0.2795543888888889,0.1115502222222222,0.0259261666666666,0.5829591111111111
Ind196,Iberian,1e-05,0.4267716111111112,0.0262986666666666,0.0313978333333333,0.5155220000000001
Ind197,Iberian,1e-05,0.558854,0.0328668333333333,1.022222222222222e-05,0.4082589444444443
